证券代码,证券名称,首发上市日期,相对大盘区间涨跌幅3月前,相对大盘区间涨跌幅6月前,相对大盘区间涨跌幅52周前,"收盘价
[交易日期]最新(2020-07-21)
[复权方式]不复权","每股收益EPS(基本)
[报告期]最新一期
[单位]元","每股息税前利润
[报告期]最新一期
[单位]元","净资产收益率ROE(平均)
[报告期]最新一期
[单位]%","净资产收益率ROE(加权)
[报告期]最新一期
[单位]%","销售净利率
[报告期]最新一期
[单位]%","总资产报酬率ROA
[报告期]最新一期
[单位]%","销售毛利率
[报告期]最新一期
[单位]%","研发费用/营业总收入
[报告期]最新一期","投入资本回报率ROIC(TTM)
[交易日期]最新(2020-07-21)
[单位]%
[TTM基准日]报表公告日期","年化投入资本回报率ROIC
[报告期]最新一期
[单位]%","EBITDA/营业总收入
[报告期]最新一期
[单位]%","价值变动净收益/利润总额
[报告期]最新一期
[单位]%","经营活动产生的现金流量净额/营业收入
[报告期]最新一期
[单位]%","经营活动产生的现金流量净额/经营活动净收益
[报告期]最新一期
[单位]%","资产负债率
[报告期]最新一期
[单位]%","流动资产/总资产
[报告期]最新一期
[单位]%","非流动资产/总资产
[报告期]最新一期
[单位]%","流动比率
[报告期]最新一期","现金比率
[报告期]最新一期
[调整类型]调整前","速动比率
[报告期]最新一期","息税折旧摊销前利润/负债合计
[报告期]最新一期","存货周转天数
[报告期]最新一期
[单位]天","应收账款周转天数(含应收票据)
[报告期]最新一期
[单位]天","存货周转率
[报告期]最新一期
[单位]次","基本每股收益同比增长率
[报告期]最新一期
[单位]%","营业总收入同比增长率
[报告期]最新一期
[单位]%","收益质量风险
[报告期]最新一期"
300586.SZ,美联新材,2017-01-04,-73.9432749,-62.04941309,-41.07607213,9.37,0.06,0.104480772,1.924545223,1.92,4.683390127,1.377860738,18.84872948,3.539178691,5.045900484,3.978666506,——,-5.975871038,11.22612732,206.5370174,49.93640818,36.78277143,63.21722857,1.047510886,0.311764333,0.782379753,——,50.46232065,40.73582352,1.78350894,-60,160.6125067,——
603444.SH,吉比特,2017-01-04,44.03241679,54.72685978,183.7754536,602.99,4.5,6.796204414,9.961606571,9.96,56.68312806,10.57046472,91.34467031,14.4942565,26.55191728,39.08673112,——,6.251316821,49.25596731,78.49254719,20.77725148,59.83243553,40.16756447,3.301116125,1.288348266,3.300570017,——,0.710106449,33.70598564,126.7415613,50.50167224,46.27809783,——
300587.SZ,天铁股份,2017-01-05,-52.81329124,-37.14483853,-20.08599307,11.08,0.0056,0.066615915,0.095223639,0.1,2.030141506,0.482270656,44.7527405,4.459664118,6.000704227,0.214170443,——,2.187715653,-49.52837361,-5125.567509,53.00299345,65.35544087,34.64455913,2.043827364,0.558342728,1.747534423,——,299.448616,638.0225953,0.300552399,-29.11392405,25.46657425,——
300588.SZ,熙菱信息,2017-01-05,-14.1893662,-11.72217839,-29.44929385,10.09,-0.1493,-0.183856728,-6.003232622,-6.01,-208.2487182,-3.207589914,19.9157527,29.37101008,0.509535362,-18.86380657,——,——,-462.4216159,——,57.92283292,82.20004896,17.79995104,1.427770426,0.148871244,1.242658064,——,879.2419118,3508.060498,0.102360907,-34.26258993,-34.7884186,——
603032.SH,德新交运,2017-01-05,-28.56649105,-28.44997641,-38.31619379,17.79,-0.0033,-0.003422964,-0.078084255,-0.0834,-6.081503545,-0.066609236,-12.98280507,——,0.630994091,-0.31233702,——,——,-86.54381583,——,16.63459545,50.4378454,49.5621546,11.7258339,1.717457393,11.70281771,——,6.551998478,81.68277936,13.73626693,-122.7586207,-59.5127824,——
603035.SH,常熟汽饰,2017-01-05,-4.315338606,-28.83298237,39.52591832,13.06,0.0038,0.047189984,0.036472325,0.04,-0.869739154,0.191532843,20.17931028,4.028444037,4.361802316,0.075395636,——,——,4.149393504,——,56.72445735,31.81455723,68.18544277,0.81276436,0.14533206,0.670414391,——,105.6791325,138.2940446,0.851634546,-95.77777778,39.29184876,——
002838.SZ,道恩股份,2017-01-06,-30.34173835,184.7391148,179.8278613,33.26,0.17,0.220552005,6.193333336,6.2,11.58092211,4.465360078,22.57522419,2.16797165,12.30458268,17.54875161,——,-3.453250682,12.25494221,91.79152728,41.77735306,67.58839666,32.41160334,1.837511767,0.303151567,1.400135407,——,62.11231364,65.33679679,1.448988046,88.88888889,-8.019810294,——
300583.SZ,赛托生物,2017-01-06,-15.03234151,-21.00962836,-24.66587222,29.26,-0.2249,-0.156024535,-1.331818245,-1.33,-13.30226947,-0.570138544,17.04144924,3.328928725,-0.037237882,-3.672986838,——,——,3.512615479,——,36.20830885,48.78143242,51.21856758,1.581744355,0.159653404,0.880428051,——,332.1712075,91.80283793,0.270944615,-174.8668442,-22.67505885,——
603228.SH,景旺电子,2017-01-06,-37.34807263,-35.63576949,-19.44744054,36.57,0.37,0.421772954,3.996488651,4,15.71103508,2.879642784,29.24494855,5.008683356,13.3362078,13.87608193,——,1.510861515,32.58361011,214.1114827,34.83942935,60.8550673,39.1449327,1.849854133,0.647250974,1.5542549,——,76.16416164,123.3066103,1.181658119,15.625,9.297549885,——
603877.SH,太平鸟,2017-01-09,-11.54517868,-13.70382105,-9.381337066,15.71,0.02,0.034094135,0.248829796,3.38,0.530275972,0.240379332,51.89310078,1.109339797,12.71468323,0.824927151,——,62.83268464,-13.17954443,——,46.35684194,68.47115947,31.52884053,1.523345819,0.162063648,0.966590656,——,236.6500418,36.28167396,0.380308405,-88.88888889,-16.66217859,——
002840.SZ,华统股份,2017-01-10,-27.13738418,-24.23736508,-35.68118227,13.41,0.16,0.259679523,2.914033157,2.9,2.916910502,2.186747729,6.305564099,0.331471071,4.620321705,6.795499741,——,-1.000861019,5.588792727,219.7786895,46.56918951,38.76613498,61.23386502,0.997445729,0.519538514,0.758322623,——,14.99173556,1.15508643,6.0033076,-11.11111111,59.6863398,——
300591.SZ,万里马,2017-01-10,3.066359194,13.18312464,11.16018149,7.42,-0.0835,-0.073348494,-5.089682636,-5.09,-67.50128237,-1.841780793,16.04192259,17.3243067,0.009999814,-10.82969774,——,——,-89.23257583,——,52.71176875,77.66126172,22.33873828,1.867970422,0.215164656,1.403856795,——,547.741145,905.7382298,0.164311191,-500.7194245,-66.78356177,——
603266.SH,天龙股份,2017-01-10,4.858252844,-16.00504526,-3.761439326,12.54,0.08,0.087209728,1.66031486,1.66,9.772747235,1.504042392,24.84623786,5.456492278,7.200409356,6.401541092,——,17.02966254,41.2186648,675.5309698,18.2054439,70.84200722,29.15799278,4.108276566,1.055622431,3.126224143,——,147.2489123,198.2060768,0.611209948,33.33333333,-22.65102261,——
603689.SH,皖天然气,2017-01-10,-12.63404772,-12.45724622,-14.93905382,10.97,0.14,0.195400284,2.174293251,2.18,3.944470237,1.889798521,7.581350958,0.004509241,7.354404369,6.964596551,——,0.337790507,19.42397804,361.4128475,28.98477632,28.29567259,71.70432741,2.020012925,1.269437229,1.946823722,——,2.942969474,8.809388263,30.58135696,-26.31578947,8.049631051,——
300580.SZ,贝斯特,2017-01-11,1.389081694,6.255689315,20.46003218,20.31,0.1591,0.18560893,2.072434688,2.07,17.40026745,1.964806772,35.67367772,4.120126004,9.940638156,7.758329002,——,3.393872718,15.93718758,84.88633231,19.13628297,43.64971488,56.35028512,2.562844925,0.231432479,1.923905867,——,152.3989566,198.5015321,0.590555224,-2.57195346,2.988060938,——
300590.SZ,移为通信,2017-01-11,-37.61440649,-39.58611522,-10.54718998,31.23,0.12,0.140701997,1.895050349,1.9,19.92359073,1.921376476,42.93010626,15.4866137,15.02487503,7.515874158,——,13.15647956,27.77660715,179.4151285,13.10159889,73.25449178,26.74550822,5.716600611,0.544855757,4.862287728,——,208.5006142,102.5326722,0.431653405,-29.41176471,-28.01352994,——
603579.SH,荣泰健康,2017-01-11,-6.322801496,-4.415128035,8.038413034,34.57,0.22,0.213031182,1.801061364,1.8,8.471451217,1.24856455,31.09632343,6.877534826,14.4890114,6.757748358,——,1.482987226,-69.79138856,-863.1147675,28.34140339,61.88677378,38.11322622,2.250293937,0.944035577,1.896141503,——,93.04388108,34.53125331,0.967285532,-46.34146341,-36.17383631,——
002824.SZ,和胜股份,2017-01-12,23.60181839,128.7523685,153.8951651,27.78,-0.01,0.003157501,-0.299133307,-0.3,-1.502905537,0.041173676,13.55689158,5.473467354,1.012977665,-0.834528454,——,——,35.87474361,——,39.47293949,51.78378282,48.21621718,1.46838629,0.308499277,0.933728581,——,119.1788128,135.802342,0.755167784,50,-16.74626162,——
300584.SZ,海辰药业,2017-01-12,-14.44595631,-22.79429663,-24.48738752,25.85,0.1431,0.174435562,2.589063099,2.59,10.25205345,2.351218272,79.12706988,5.205202055,10.83984161,8.421032542,——,-0.09162767,-5.796562953,-51.06060879,26.28407505,37.87836591,62.12163409,1.912828893,0.732226698,1.456917498,——,202.8216642,51.07323671,0.44373958,-22.8987069,-21.09493281,——
603628.SH,清源股份,2017-01-12,1.244700584,-1.790300225,-0.480030146,8.66,0.0145,0.059066772,0.441260021,0.01,2.689758208,0.739244222,32.51208968,1.440967122,-3.34695686,0.928540609,——,162.9839617,21.07400901,——,50.97576344,52.94020101,47.05979899,1.269445504,0.235321911,1.053076483,——,194.3255267,183.5827895,0.463140389,253.6585366,-32.49093665,——
603639.SH,海利尔,2017-01-12,-33.93845994,-19.04763364,-27.11606468,22.55,0.5,0.548541364,3.660934269,3.66,10.5655737,2.538057481,31.23512118,4.34658652,11.36745203,12.29836161,——,0.444683051,-6.432308888,-44.86342451,39.3092286,59.60963485,40.39036515,1.593615741,0.377224903,1.10248428,——,118.9270609,60.09282152,0.756766368,21.95121951,31.60634231,——
300589.SZ,江龙船艇,2017-01-13,3.711527234,-11.98076592,-7.739491046,12.95,-0.0031,-0.000383122,-0.176345814,-0.18,-0.950352008,-0.00929723,20.94850127,6.719149818,5.572394473,-0.447320184,——,——,-67.42434523,——,58.89959942,56.57593688,43.42406312,1.007016435,0.336534,0.831121164,——,154.8712245,97.25861257,0.581127968,-149.2063492,-18.05467095,——
300593.SZ,新雷能,2017-01-13,-5.508118456,-21.90673751,15.97117805,17.79,0.02,0.002804837,0.599802566,0.6,-1.951458346,0.032913063,50.22091791,23.42246905,5.664301351,1.576388623,——,——,3.99814678,——,40.7789177,65.10906789,34.89093211,2.46714754,0.378609581,1.578908924,——,564.8171015,380.9306284,0.159343617,-75,-41.6487715,——
603039.SH,泛微网络,2017-01-13,-19.90447076,4.225234715,4.960707104,80.01,0.13,0.074415798,2.073159368,2.07,9.351037945,0.602421448,96.27085348,19.34995734,15.097801,8.29263747,——,-18.46533099,-48.85951541,-750.7101619,47.8197277,74.61147898,25.38852102,1.562074775,0.97029624,1.547595283,——,142.8387123,54.40153596,0.630081289,-35,-1.976204781,——
603690.SH,至纯科技,2017-01-13,24.46596964,11.06996815,117.5697053,46.52,-0.058,0.064732891,-1.005355513,-1.01,-14.43234064,0.507798214,38.16999264,12.97344573,3.130335185,-2.258199368,——,——,-144.5509352,——,55.48055189,65.34381717,34.65618283,1.646562252,0.288468542,1.096955929,——,873.2054897,632.575701,0.103068523,-207.4074074,-2.341166891,——
603038.SH,华立股份,2017-01-16,-25.30249358,-21.80475414,-20.20780949,12.82,-0.15,-0.196262439,-1.867977544,-1.87,-19.25372829,-1.854952744,16.55520962,4.449294803,5.077660414,-6.578646406,——,——,-78.79933862,——,21.55109438,46.8805757,53.1194243,2.579258572,0.667069934,2.122426024,——,104.9364819,77.74593147,0.857661686,-266.6666667,-23.89875031,——
300595.SZ,欧普康视,2017-01-17,-13.43447193,10.09990272,70.79624779,63.85,0.0946,0.094839506,2.803318277,2.8,30.59278357,2.346249949,77.63008561,3.376564656,21.27054479,11.17027955,——,18.26737009,9.146173585,28.91279747,10.30322482,76.18787918,23.81212082,7.858703013,1.251881381,7.447092839,——,232.0995041,86.57484517,0.387764723,-24.92063492,-14.10999595,——
603165.SH,荣晟环保,2017-01-17,-37.51439476,-34.69689506,-41.41842004,13.39,0.29,0.32000676,3.492767642,3.49,14.94558605,2.915925378,16.66514707,3.535411944,13.0566342,11.89220757,——,5.473555988,-5.193461695,-56.38615331,22.48772416,64.47478811,35.52521189,8.67379177,4.67191559,8.157416173,——,22.05253565,36.66207905,4.081163337,-25.64102564,-18.57844383,——
603668.SH,天马科技,2017-01-17,-24.8805813,11.36065466,9.474655804,10.06,0.05,0.087448573,1.421692722,1.42,2.80443598,1.062489174,11.67511307,1.790161193,2.631691583,3.048527154,——,-13.94442459,0.114782705,2.192828118,50.49616935,63.68687936,36.31312064,1.300581253,0.25134438,0.895988553,——,81.99634733,54.11725247,1.097609868,0,131.7143167,——
601858.SH,中国科传,2017-01-18,-13.37851061,-25.01200658,-28.34599135,9.83,-0.02,-0.04841946,-0.497842526,-0.5,-8.866070558,-0.689581871,31.37926828,0.247978434,11.00767207,-1.989358358,——,——,-373.6674597,-8524.771433,27.80030209,86.51977691,13.48022309,3.520950972,2.128118733,3.06720564,——,322.8753232,39.17498477,0.278745366,-200,-33.09718624,——
002841.SZ,视源股份,2017-01-19,15.90375448,16.31766501,31.00167003,105.99,0.25,0.243984326,3.221426241,3.22,6.218486542,1.579920672,26.33705921,9.077762827,22.95794407,9.865428873,——,18.81353518,-21.40897034,-406.3786584,49.34436543,73.33349053,26.66650947,1.842566913,0.890037576,1.424056225,——,73.43817325,4.369273447,1.22552068,-13.79310345,-22.15253215,——
002842.SZ,翔鹭钨业,2017-01-19,-3.169131536,-17.07041578,-33.06682438,10.77,0.03,0.061666114,0.95573896,0.96,3.123773143,0.735917116,11.97821367,5.933419071,2.395814266,1.707259953,——,6.837959257,-18.76928392,——,57.57965362,59.01764831,40.98235169,1.364457622,0.185123414,0.847589217,——,187.4300417,99.87407109,0.48017916,-66.66666667,-38.42838671,——
300596.SZ,利安隆,2017-01-19,-3.216915716,-16.17249103,-5.694455096,34.9,0.3087,0.399367981,3.256262688,3.26,10.88356972,2.502506899,26.96392612,4.422371285,9.514139888,9.201909793,——,——,2.192597506,15.76536071,40.9585312,45.44608365,54.55391635,1.391667324,0.379238469,0.878509343,——,127.3581303,59.35564334,0.706668666,4.537758212,37.45459739,——
603337.SH,杰克股份,2017-01-19,11.54462006,-15.99004697,-2.305988006,20.73,0.11,0.138650927,1.783421035,1.79,5.183791477,1.474071089,26.27963997,4.74865865,7.075628505,6.095498706,——,-37.40376162,-2.025464135,-20.74657712,33.51300017,55.9508599,44.0491401,2.033134252,0.431130514,1.429604399,——,106.5346302,47.93892095,0.844795723,-57.69230769,-13.74346731,——
002843.SZ,泰嘉股份,2017-01-20,-19.85134401,-1.574451105,-6.030294696,8.72,0.05,0.059059336,1.734724524,1.73,11.15852303,1.546904696,34.59952787,3.510605887,7.512168966,5.698316944,——,0.522944762,-2.253391087,-14.6045816,26.62440425,50.0214119,49.9785881,2.008984108,0.344003349,1.548857731,——,145.6774063,81.65029783,0.617803421,-37.5,-15.38895061,——
300592.SZ,华凯创意,2017-01-20,94.43660427,87.8396903,100.1657837,21.95,-0.0743,-0.050503232,-1.789018298,-1.79,-50.66078257,-0.577692653,8.879013179,9.429909172,0.980944909,-5.49768329,——,——,68.99524649,——,50.41266769,75.39819142,24.60180858,1.654035458,0.328498243,0.926695455,——,1855.801129,1462.096034,0.048496576,-21.00977199,-42.91163603,——
300598.SZ,诚迈科技,2017-01-20,-38.30320094,-12.12252552,515.8614251,198.1,-0.2956,-0.332209953,-3.728287622,-3.78,-18.04937332,-3.12242823,9.178938962,11.4787199,20.00977292,-12.5681279,——,——,-39.26267891,——,27.33129349,54.8258827,45.1741173,2.090488217,0.310652704,1.858857348,——,26.86623117,164.3382706,3.349930232,-319.2907801,8.271026706,——
603037.SH,凯众股份,2017-01-20,-5.692790846,-22.97747268,-15.08724231,17.55,0.1,0.083929514,1.157218556,1.16,11.10587114,0.94800173,29.73075273,6.997763242,5.916253735,4.628874222,——,——,41.94348029,394.9059007,8.174773985,67.40664782,32.59335218,8.830720532,4.163390085,7.050826029,——,188.5119019,221.4713257,0.477423436,-73.68421053,-37.39914935,——
603638.SH,艾迪精密,2017-01-20,8.889214224,56.90621077,87.36224382,49.91,0.4913,0.579363827,13.9172921,13.69,26.88209019,11.861812,43.30597543,2.174010579,12.46598295,23.53306264,36.166559,——,12.08949136,37.54617644,30.15984853,57.44935481,42.55064519,1.990835069,0.745718521,1.459826268,0.41169596,137.8708773,42.75035293,1.30556941,4.243581583,47.26302481,——
300597.SZ,吉大通信,2017-01-23,-11.57529357,-7.612426775,-28.11579656,11.69,0.01,0.016154723,0.348688987,0.35,3.71631487,0.357727543,19.72972007,2.015431448,5.189773428,1.394755946,——,——,-38.41064792,-705.9546067,25.0262726,89.33700224,10.66299776,3.569728648,1.078813728,2.770591038,——,329.7892146,506.6568663,0.272901587,0,-2.354477853,——
300599.SZ,雄塑科技,2017-01-23,-8.393651536,19.31085767,21.95600667,14,0.1,0.122046631,1.859036005,1.86,9.570795972,1.888355604,24.4817056,2.83595547,12.65640894,7.35428104,——,0.118076207,-11.43803583,-87.6519451,16.23228826,51.86738444,48.13261556,3.86529108,1.657282241,2.703951151,——,110.7803963,53.3607017,0.812418109,-47.36842105,-26.13679178,——
601881.SH,中国银河,2017-01-23,24.4440801,11.92927424,6.493177404,13.72,0.17,——,2.441245314,2.44,31.8627562,——,——,——,——,——,——,72.79995373,377.8270225,3407.905753,79.90375066,——,——,——,——,——,——,——,——,——,13.33333333,50.98469891,——
002839.SZ,张家港行,2017-01-24,7.294892394,10.59197674,6.449849704,6.73,0.16,——,2.69172038,2.69,29.16419647,——,——,——,——,——,——,28.90634533,459.2839718,2210.785268,91.22813744,——,——,——,——,——,——,——,——,——,14.28571429,18.69851434,——
603429.SH,集友股份,2017-01-24,-22.03142192,-22.76300412,13.98274068,34.64,0.02,0.006742613,0.354906905,0.35,4.074359338,0.108889272,41.7411679,15.17763127,11.20257038,1.207661469,——,2.189245129,8.641175556,1187.008859,31.53926843,59.50045455,40.49954545,1.988807168,1.175808687,1.765222532,——,199.1515078,230.8600106,0.451917241,-88.23529412,-45.2954039,——
002845.SZ,同兴达,2017-01-25,6.654965374,24.33661939,47.13688796,26.19,0.07,0.134557631,1.08031387,1.08,0.600852913,0.421355422,9.480825082,2.709031231,2.970672541,1.376643587,——,-77.87593315,-6.688333407,-651.1073011,76.95461114,78.97467159,21.02532841,1.091936545,0.191810477,0.724751897,——,93.9925689,109.7961048,0.957522505,133.3333333,69.10050452,——
300578.SZ,会畅通讯,2017-01-25,-17.67119028,46.2886217,66.04739954,43.35,0.07,0.099141045,1.196922044,1.21,10.44809658,1.208623194,47.28404716,6.335562097,5.747846316,4.458873306,——,7.056492562,2.553965306,30.18577407,22.21521446,37.6663405,62.3336595,1.757871574,0.536024347,1.517605444,——,97.08035615,186.6416281,0.927067056,-65,0.470837645,——
300600.SZ,瑞特股份,2017-01-25,14.78000421,18.09876675,27.98772332,12.7,0.03,0.048359516,0.704285875,0.7,9.664080056,0.764108167,44.42289662,5.520815448,5.196125303,2.054634361,——,-3.558281758,-183.4088583,-1575.268033,36.82534438,75.05732482,24.94267518,2.042859791,0.345517734,1.746280916,——,397.5245711,653.5585779,0.2264011,-40,-13.91689991,——
603358.SH,华达科技,2017-01-25,-6.174440456,6.726057125,29.84150017,18.08,0.1,0.112646578,1.154276854,1.15,6.2078045,0.781243147,25.17483163,5.197768481,4.891801319,4.047745612,——,4.239866193,16.27199947,294.0494396,36.04402329,56.15204789,43.84795211,1.596058192,0.381249713,0.955799278,——,232.9234451,131.1336683,0.386393048,-16.66666667,-43.32855668,——
603966.SH,法兰泰克,2017-01-25,27.67614529,23.09367269,27.79897359,14.64,0.03,0.025518224,0.615138936,0.34,2.958336692,0.219675363,20.64937614,4.512832965,7.315404363,1.701446518,——,-13.51471971,14.22851018,282.1558272,57.12066167,64.51325708,35.48674292,1.404021567,0.485082764,0.952019635,——,284.200881,136.5948281,0.316677414,50,6.671280652,——
300602.SZ,飞荣达,2017-01-26,-53.44234952,-42.80108183,-5.372637036,30.43,0.14,0.167853494,2.76343121,2.76,7.018592972,1.392929626,22.38355312,6.855573463,14.40346663,7.577322738,——,0.318596213,48.19145676,1094.586178,50.76999052,60.21500829,39.78499171,1.529589755,0.446925332,1.19797691,——,98.16540566,156.8756,0.916819926,7.692307692,57.59475461,——
300603.SZ,立昂技术,2017-01-26,-43.27177645,-43.66476603,19.11757497,21.41,0.12,0.155327228,1.32326846,1.32,7.775135452,1.185972502,20.87710551,1.837246742,4.364356811,4.507661715,——,-1.343245095,-26.44939906,-207.6851409,33.52271322,48.20131851,51.79868149,1.663967334,0.391277648,1.603013605,——,20.8220736,260.4244596,4.322336081,-47.82608696,43.86714417,——
603089.SH,正裕工业,2017-01-26,-21.48707142,-30.05269265,-34.13717611,11.05,0.03,0.106655499,0.591640591,0.59,5.736174819,1.01007946,29.69254563,4.562301594,3.60454099,1.598279524,——,-84.5056877,18.79905711,241.8658898,41.65072684,50.50110654,49.49889346,2.196055938,0.500319041,1.442887082,——,199.2451019,114.2459016,0.451704956,-84.21052632,-34.19119879,——
603360.SH,百傲化学,2017-02-06,-38.65201988,-42.92680892,-47.27580368,22.63,0.48,0.545951727,8.281394084,8.34,45.05151997,8.177984465,63.1316718,0.793791992,31.20419795,32.23397421,——,——,40.04742074,80.31361316,12.58785709,48.46655216,51.53344784,5.476214807,2.715780133,4.339257142,——,138.3629193,71.34711832,0.650463292,182.3529412,45.66092056,——
603677.SH,奇精机械,2017-02-06,7.344993674,-8.509810895,-8.519443276,12.76,0.06,0.089688812,1.030056037,1.02,3.828434054,0.993013821,14.43044026,3.389846956,4.771606319,3.074287928,——,6.47244239,15.91785425,587.4474402,37.02767678,60.39072412,39.60927588,2.881010548,0.439780452,1.853811123,——,134.5516425,125.3971947,0.668888156,-40,-21.2602458,——
